,Unnamed: 0.1,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail,surface_total_in_m2_reliable,surface_covered_in_m2_reliable,rooms_number,rooms_1,rooms_number_2,rooms_2,rooms_3,pileta,galeria,seguridad,sotano,amenities,terraza,metrobus,subte,cochera,consultorio,place_name_raw,rooms_log,rooms_log_squared,surface_uncovered,surface_uncovered_log,has_surface_uncovered,surface_total_log,surface_total_log_squared,pileta_True,galeria_True,seguridad_True,sotano_True,amenities_True,terraza_True,metrobus_True,subte_True,cochera_True,consultorio_True,has_surface_uncovered_True,property_type_apartment,property_type_house,property_type_store,place_name_Almagro,place_name_Balvanera,place_name_Barracas,place_name_Barrio Norte,place_name_Belgrano,place_name_Boca,place_name_Boedo,place_name_Caballito,place_name_Capital Federal,place_name_Centro / Microcentro,place_name_Chacarita,place_name_Coghlan,place_name_Colegiales,place_name_Congreso,place_name_Constitución,place_name_Flores,place_name_Floresta,place_name_Las Cañitas,place_name_Liniers,place_name_Mataderos,place_name_Monserrat,place_name_Nuñez,place_name_Once,place_name_Otros barrios,place_name_Palermo,place_name_Palermo Chico,place_name_Palermo Hollywood,place_name_Palermo Soho,place_name_Parque Chacabuco,place_name_Parque Patricios,place_name_Paternal,place_name_Puerto Madero,place_name_Recoleta,place_name_Retiro,place_name_Saavedra,place_name_San Cristobal,place_name_San Nicolás,place_name_San Telmo,place_name_Tribunales,place_name_Villa Crespo,place_name_Villa Devoto,place_name_Villa Lugano,place_name_Villa Luro,place_name_Villa Pueyrredón,place_name_Villa Urquiza,place_name_Villa del Parque,rooms_log_scaled,rooms_log_squared_scaled,surface_covered_in_m2_scaled,surface_uncovered_log_scaled,surface_total_log_scaled,surface_total_log_squared_scaled,price_usd_per_m2_pred,price_aprox_usd_pred,sobrevaluado,subvaluado,magnitud_sobrevaluacion,magnitud_subvaluacion
73382,73382,sell,house,Saavedra,|Argentina|Capital Federal|Saavedra|,Argentina,Capital Federal,3429422.0,"-34.5442868668,-58.4840420449",-34.5442868668,-58.4840420449,450000.0,USD,7940025.0,450000.0,270.0,220.0,1666.666666666667,2045.4545454545453,,,,http://www.properati.com.ar/1anmy_venta_casa_saavedra_pico_3400_parrilla_patio_quincho_terraza_toilette_garage_impecable_estrenar_bellagamba_gfa,"IMPECABLE CASAMUY BUENA UBICACIÓNSUPERFICIE CUBIERTA: 220 M2SUPERFICIE TOTAL: 270 M2P.lanta Baja: Cochera para dos autos que sin estacionarlos oficia como quincho. Toilette, cocina con muebles bajo mesada y alacena. Parrilla cubierta y patio abierto que se comunica con la otra propiedad de tres ambientes con terraza propia y acceso totalmente independiente.Planta Alta: Living comedor con pisos entarugados de viraro, hermosa cocina reciclada a estrenar y toilette de recepción.Planta Alta 2: Hall de distribución que se puede utilizar como escritorio, tres dormitorios amplios, un baño completo y salida con terraza propia.Calefacción por splits frío calor y picos de gas.Excelente zona, ubicada a tres cuadras del shoping Dot, con excelentes accesos al centro o provincia de Bs As.**Las medidas y superficies expuestas surgen de la información suministrada por el propietario,la empresa no se responsabiliza por la exactitud de las mismas****Coti en trámite**",IMPECABLE CASA MUY BUENA UBICACIÓN,https://thumbs4.properati.com/3/4nBTuEjOiSN6_n2BHlWh9xwdFa4=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/water_pics/38776029986602770108846305624235165691050741565751213409868012793954170526418.jpg,True,True,,,,,3.0,False,False,False,False,False,True,False,False,True,False,Saavedra,1.3862943611198906,1.9218120556728056,50.0,3.9318256327243257,True,5.598421958998375,31.342328430995202,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,0.8405464953308913,1.672882989317536,1.8258861850489405,1.8098455325286196,1655.199922745281,446903.97914122586,False,False,1.0069277093140312,0.9931199536471683
75424,75424,sell,apartment,Caballito,|Argentina|Capital Federal|Caballito|,Argentina,Capital Federal,3435874.0,,,,126826.0,USD,2237781.35,126826.0,47.0,47.0,2698.4255319148942,2698.4255319148942,,,,http://www.properati.com.ar/1aq9g_venta_departamento_caballito_balcon_hidromasaje_lavadero_parrilla_patio_sum_luminoso_garage_aire-acondicionado_norde-propiedades_gfh,"VENTA MONOAMBIENTE - CABALLITOVENTA EN POZO - BARRIO DE CABALLITOObra Puan 201 esquina Juan Bautista Alberdi - CABAEmplazado en una zona de fácil acceso, con gran cantidad de medios de transporte, cerca de la Estación Puan de la Linea A del Subte, y a pocas cuadras de la Facultad de Filosofía y Letras de la Universidad de Buenos Aires.Este proyecto consiste en un edificio de propiedad horizontal, el cual consta de planta baja y 9 pisos altos. Los departamentos serán de un ambiente, externos, con balcón a la calle y orientación noreste.Contaran con agua caliente central y climatización individual por equipos de aire acondicionado frio - calor.Las unidades estarán equipadas con cocinas con anafe electric°, muebles bajo mesada y alacenas, con solados de porcelanatos de primera calidad y/o piso flotante (a elección), carpinterías de aluminio anodizado blanco o natural tipo Módena. Cada unidad contara con placares diseñados con puertascorredizas e interiores completos. Los balcones se terminaran con patios de vidrio de seguridad.El último piso del edificio contara con un SUM, así como también con un área descubierta en la cual se ubicara un solarium con jacuzzi, deck y parrilla, y un sector destinado especialmente a laundry.Este nuevo proyecto comenzara a desarrollarse en el mes de Enero de 2015.Actualmente, hemos lanzado una pre-venta mediante la cual ofrecemos 10 unidades funcionales, en las condiciones que se detallan en la planilla que forma parte del presente. Asimismo, durante los meses de agosto — septiembre de 2015, saldrán a la venta las demás unidades funcionales con la estructura dehormigón armado terminado y con avance de mampostería, cerramientos e instalaciones.NO DUDE EN CONSULTAR !!!FORMA DE PAGO:30% BOLETO70% 18 CUOTAS ACTUALIZABLE X CACNORDE PROPIEDADESAvda. Emilio Castro 7250 - CABA/4490",Departamento en Caballito,https://thumbs4.properati.com/4/r9Mm73RZ1asrHTLkGhsvz7iQIkQ=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/85948962059579908645909344239762571222846557476889688985178098948150158478546.jpg,True,True,,,,,3.0,False,False,True,False,False,False,False,True,False,False,Caballito,1.3862943611198906,1.9218120556728056,0.0,0.0,False,3.8501476017100584,14.823636554953715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.24576090225847647,-1.0085025601740178,-0.5731204664848243,-0.5634286193765318,2458.488995142523,115548.98277169857,False,False,1.0975951233649763,0.9110827651404172
45010,45010,sell,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,Argentina,Capital Federal,6693228.0,"-34.6148834,-58.3946446",-34.6148834,-58.3946446,135000.0,USD,2382007.5,135000.0,86.0,82.0,1569.7674418604654,1646.341463414634,,3.0,2998.0,http://www.properati.com.ar/191qh_venta_departamento_balvanera_sarandi-al-400_lavadero_toilette_luminoso_placard_subte-linea-a_cabildo-500,"Sup. Total.: 86.38m2Cómodo piso de 3 ambientes con escritorio.Muy luminoso.Cercano a Av. BelgranoA 5 cuadras del SubteHall con placard de recepción.Living comedor.Pisos de parquet.Hall distribuidor con placard.1er dormitorio con salida abalcón aterrazado con vista abierta.2do dormitorio con placard.Baño con ducha.Cocina con gran alacena.Escitorio con toilette.Lavadero.Entrada de servicio.Más info y video clickee aquí http://, superficie y medidas aprox. - Expensas sujetas a aumentos - AccesibleCABILDO 500 Propiedades, desde 1976 especialistas en operaciones simultáneas, , Tasaciones  -  - CABILDO 500",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/6/WxfA_Z0QeoUoFaer1gLePm2Gfrc=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/CA53177_2.jpg%3F1501534583,True,True,3.0,3.0,,3.0,3.0,False,False,False,False,False,False,False,False,False,False,Balvanera,1.3862943611198906,1.9218120556728056,4.0,1.6094379124341003,True,4.454347296253507,19.84120983564093,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.025987729335771988,0.08908516734035389,0.2559708486292611,0.15745636726192197,1968.98778434381,169332.94945356768,False,False,0.7972459018498229,1.254318144100501
73936,73936,sell,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,Argentina,Capital Federal,3436077.0,"-34.5639010429,-58.4667872223",-34.5639010429,-58.4667872223,362000.0,USD,6387309.0,362000.0,135.0,69.0,2681.481481481481,5246.376811594203,,,5200.0,http://www.properati.com.ar/1aobf_venta_departamento_belgrano_freire-ramon-cap-gral-_2400_gimnasio_jardin_lavadero_parrilla_piscina_sum_terraza_vista_garage_ziade-realty_gfb,"IMPORTANTE EMPRENDIMIENTO EN PLENO BELGRANO ERRE. Excelente unidad de 3 ambientes con TERRAZA PROPIA de 60 m2 y con la mejor vista al jardín y piscina del complejo, ambientes generosos. El complejo cuenta con piscina de 25m, amplio jardín y plaza de juegos para niños. En piso 10, terraza más sum para 40 personas, gimnasio equipado con máquinas de primera calidad, solarium, microcine, parrillas, laundry etc.Apto para oficinas considerando la disponibilidad de las unidades y los importantes halls de recepción principal y secundarios más 3 ascensores. Este complejo cuenta con cocheras cubiertas en 1er y 2do subsuelo mas cocheras de cortesia. La ubicación del mismo es excelente ya que su entrada principal se encuentra a metros de la Av. Monroe, y 100 metros de Av. Balbín.",Increible 3 ambientes con TERRAZA DE 60m2,https://thumbs4.properati.com/4/6WAdN1ewrWE5GIz2JHwuw4nOx6E=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/81362516843657055779119825470051126747483265871931213840004695572902453415647.jpg,True,True,3.0,3.0,3.0,3.0,3.0,True,False,False,False,False,True,False,False,True,False,Belgrano,1.3862943611198906,1.9218120556728056,66.0,4.204692619390966,True,4.90527477843843,24.061720651984185,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.10761776499277652,1.8589699787536038,0.8747398791370972,0.7638257640294264,2841.3718579158885,383585.20081864495,False,False,0.9437277539055781,1.0596276265708426
51994,51994,sell,store,Monserrat,|Argentina|Capital Federal|Monserrat|,Argentina,Capital Federal,3430570.0,"-34.6127122,-58.3761426",-34.612712200000004,-58.376142599999994,715000.0,USD,12615817.5,715000.0,288.0,288.0,2482.6388888888887,2482.6388888888887,,,,http://www.properati.com.ar/19i9f_venta_local_monserrat_sotano_subte-linea-d_subte-linea-a_subte-linea-e_subte-linea-c_mosquera-grupo-inmobiliario_dy7,"Local en ESQUINA con EXCELENTE vidrieras: 15 m por Belgrano, 10 m en la ochava y 10 m por ChacabucoLocal de 287.52 desarrollado en planta baja (136.54m2) y sotano (150.98m2)Apto todo destino, sin ningun tipo de restriccionesABL $ 1.881  , AySA $ 1.076,29 ( bimestral) y expensas de sept 2016 $ 13.000MUY BUENA RENTA !!! CONSULTAR",LOCAL EN ESQUINA CON EXCELENTE RENTA!!!,https://thumbs4.properati.com/9/vVy9ACPip2RzK74zgkwAvpO5oiw=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2050/674881/files/6887255.jpg,True,True,,,,,3.0,False,False,False,True,False,False,False,False,False,False,Monserrat,1.3862943611198906,1.9218120556728056,0.0,0.0,False,5.662960480135946,32.06912139958155,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,1.2675343741521459,-1.0085025601740178,1.91444685108155,1.914265360628575,1654.9198401615195,476616.9139665176,False,False,1.5001565807843504,0.6665970824706541
76246,76246,sell,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,Argentina,Capital Federal,6693228.0,"-34.6110382,-58.3676012",-34.6110382,-58.367601199999996,79000.0,USD,1393915.5,79000.0,33.0,33.0,2393.939393939394,2393.939393939394,2.0,,842.0,http://www.properati.com.ar/1arcg_venta_departamento_balvanera_moreno-al-2200_lavadero_luminoso_placard_subte-linea-d_subte-linea-a_subte-linea-e_brick-propiedades-local-barrio-norte,"2 AMBIENTES. LATERAL. 33 M2. TODO A NUEVO. TODO SOL. BAÑO Y COCINA COMPLETOS. GRAN PLACARD. SERVICIOS INDIVIDUALES. LAVADERO INCORPORADO. PISOS DE PARQUET. EDIFICIO CON CAÑERIAS DE GAS A NUEVO, DE 2 PISOS, X ESCALERA.EXPENSAS: $ 842.- INCLUYE EXTRAORDINARIASAYSA: $ 422.-ENTRE PASCO Y PICHINCHABALVANERAAVISO LEGAL: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.*FichaBrick=1018985* -  - BRICK PROPIEDADES",DEPARTAMENTO EN VENTA,https://thumbs4.properati.com/3/1luRrvWiX0x4frv53P9vKLPgCuo=/trim/198x0/smart/filters:strip_icc()/xintelweb.com/upload/br1138792_2.jpg%3F1501533374,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,Balvanera,1.3862943611198906,1.9218120556728056,0.0,0.0,False,3.4965075614664802,12.225565127392272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.3336701714275583,-1.0085025601740178,-1.0583903014258975,-0.9366988401727613,2096.636857181196,69189.01628697946,False,False,1.141799728331545,0.8758103327465755
89488,89488,sell,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,Argentina,Capital Federal,3428113.0,"-34.6251347,-58.3789013",-34.625134700000004,-58.378901299999995,70400.0,USD,1242172.8,70400.0,38.0,32.0,1852.6315789473686,2200.0,,,,http://www.properati.com.ar/1b8pr_venta_departamento_san-telmo_balcon_lavadero_terraza_garage_di-mitrio-inmobiliaria_gik,"Bernardo de Irigoyen 1418: Ubicada en pleno corazón de la Ciudad se desarrollara esta torre de 14 Pisos Sobre Privilegiada Ubicacion: Gran Accesibilidad hacia el Centro de la Ciudad! A Pasos del Nuevo Centro de Transbordo que unificará los sistemas de transporte que convergen en la Plaza: Subte Línea ""C"", Metrobus 9 de Julio y el Ferrocarril General Roca. A Metros del Acceso a la Autopista 25 de Mayo, 9 de Julio Sur y Buenos Aires - La Plata. En Pleno Centro Universitario: UAI - Universidad Abierta Interamericana, UADE - Universidad Argentina de la Empresa, UNA - Universidad Nacional de Arte, UCA - Universidad Católica Argentina, UC - Universidad del Cine, UK - Universidad Kennedy y UBA - Facultad de Ingeniería.Bernardo de Irigoyen 1418 contará con 104 Unidades: 102 seran Unidades Monoambientes,  y 2 de ellas, seran 2 Ambientes. Todas las Unidades contaran con Balcones dispuestos al Frente o Contrafrente, algunas de ellas contaran con Terraza Propia. Todas las Unidades serán Externas!El Emprendimiento contara con Cocheras Cubiertas y Descubiertas, Salón de Usos Múltiples con Terraza, Laundry y Servicios Centrales.Una Oportunidad Única para realizar una Inversión desde el Pozo, a Precios Exclusivos!Desarrollo, Proyecto y Dirección de Obra: Diego De Paola I José Maria Perez I Mariana Calcagno - ARQUITECTOSDi Mitrio InmobiliariaAv. Martin Garcia 560 - Carlos Calvo 691 - 20 de Septiembre 314 - ",Departamento - San Telmo,https://thumbs4.properati.com/5/DRDweEEgY2-PSxVaED3vtE0Yyls=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/62093441256745041088418639330646406495354497409942068862552798565743353593172.jpg,True,True,,,,,3.0,False,False,False,False,False,True,True,True,True,False,San Telmo,1.3862943611198906,1.9218120556728056,6.0,1.9459101490553132,True,3.6375861597263857,13.232033069432955,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.33994940493963555,0.31854900357260535,-0.864800265512125,-0.7920975382360894,2244.0522030507223,85273.98371592745,False,False,0.825574189597181,1.2112781777830601
120393,120393,sell,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,Argentina,Capital Federal,3428113.0,,,,1335800.0,ARS,1321865.41,74916.57,35.0,32.0,2140.473428571429,41743.75,,,,http://www.properati.com.ar/1chvh_venta_departamento_san-telmo_g-d-devlopers,"Departamento 35m², Capital Federal, San Telmo, por $ 1.335.800",Departamento - San Telmo,,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,San Telmo,1.3862943611198906,1.9218120556728056,3.0,1.3862943611198906,True,3.5553480614894135,12.640499838336531,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,-0.33994940493963555,-0.06309195083504415,-0.9776485400735572,-0.8770843239869779,2287.322619934923,80056.2916977223,False,False,0.9357986538131329,1.068605939883824
48863,48863,sell,apartment,Caballito,|Argentina|Capital Federal|Caballito|,Argentina,Capital Federal,3435874.0,"-34.6223446,-58.4348445",-34.6223446,-58.4348445,97341.0,USD,1717533.27,97341.0,36.0,30.0,2703.9166666666665,3244.7,,1.0,,http://www.properati.com.ar/19ay1_venta_departamento_caballito_balcon_baulera_lavadero_piscina_sum_luminoso_garage_subte-linea-a_subte-linea-e_m-m-propiedades_ean,"Departamento en venta de 1 ambiente en Caballito con proxima entrega.36 m2 totales comodos con balcon amplio, muy luminoso.al contrafrente , orientacion oesteAmenities: Piscina muy amplia con Deck,Solarium, SUM y Laundry.2 Sub suelos de cocheras.Anafe electrico, agua caliente central a gas. Piso ceramico.Consulta por bauleras y cocherasPromedio de expensas 1500Ubicado en lo mejor de Caballito a 3 cuadras del Subte A y cuatro cuadras del Subte E.",Departamento Venta 1 amb en Caballito Proximo a estrenar,https://thumbs4.properati.com/0/MU2mBuVHZE99x-wJlLwKDUbo7Tg=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/7600/579881/files/5792010.jpg,True,True,1.0,1.0,1.0,1.0,1.0,True,False,False,False,False,False,False,True,True,False,Caballito,0.6931471805599453,0.4804530139182014,6.0,1.9459101490553132,True,3.58351893845611,12.841607982273604,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9376934160154284,-1.6618499419786872,-0.3525078719637901,0.31854900357260535,-0.9389920666539802,-0.8481907067850174,2740.2094211375324,98647.53916095117,False,False,0.9867554814639679,1.0134222903088232
58772,58772,sell,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,Argentina,Capital Federal,3429595.0,"-34.5898189,-58.3917508",-34.589818900000004,-58.39175079999999,298000.0,USD,5258061.0,298000.0,103.0,103.0,2893.2038834951454,2893.2038834951454,,4.0,,http://www.properati.com.ar/19w8x_venta_departamento_recoleta_balcon_baulera_lavadero_lujoso_dependencias_impecable_subte-linea-h_l-j-ramos_g89,"Impecable piso de 4 ambientes con dependencias de servicio y baulera. Baños y cocina reciclados hace 10 años.Edificio clásico de 10 pisos.Palier privado, amplio living comedor a balcón corrido, hall de distribución a los dormitorios: uno al frente con buenos placares y dos a un aire y luz, ambos con placares. Pisos de parquet.Dos baños, uno completo con bañadera y otro con ducha con mampara de vidrio.La cocina es amplia con muebles bajo mesada y alacenas hechas a medida. Comedor diario integrado a la cocina. Lavadero separado, dependencias de servicio. Baulera.  Servicios centrales.Encargado con vivienda en el edificio. || Gastos - A.B.L.: $1.158 (ABL anual) - Aguas Argentinas: $931 (AySA) - Expensas Comunes: $7.745 (Expensas)",AYACUCHO 1700,https://thumbs4.properati.com/6/9X6qGZvSqpcLd5YCb49RHJxw1E4=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/4058/690880/files/7443900.jpg,True,True,4.0,4.0,,4.0,4.0,False,False,False,False,False,False,False,False,False,False,Recoleta,1.6094379124341003,2.5902903939802346,0.0,0.0,False,4.634728988229636,21.480712794336103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018204476298646,1.0570519997591272,0.1058761744178507,-1.0085025601740178,0.5034931422907944,0.3930071011240091,3010.173804698836,310047.90188398014,False,False,0.9611418048283118,1.0404292009529534
44269,44269,sell,house,Capital Federal,|Argentina|Capital Federal|,Argentina,Capital Federal,3433955.0,,,,420000.0,USD,7410690.0,420000.0,759.0,257.0,553.3596837944664,1634.2412451361868,,,,http://www.properati.com.ar/1904p_venta_casa_capital-federal_baulera_suite_lavadero_parrilla_piscina_toilette_vestidor_dependencias_garage_estrenar_mieres-corredor-bancalari,"Excelente casa a la venta Talar del Lago IILindÃ­sima casa estilo clÃ¡sico de ladrillo vista, gran living comedor con chimenea, toilette, grandes ventanales. Amplia cocina con comedor diario, muchÃ­simo espacio de guardado, espacio lavavajillas, gran ventanal a la parrilla.Dependencia de servicio con baÃ±o completo y lavadero.PA: tres cmodos dormitorios con placares completos nuevos, sin estrenar; estos tres dormitorios comparten un baÃ±o. Suite principal con gran vista, vestidor y baulera. techos en madera con pendiente a dos aguas.Exterior: Espacio de estacionamiento para 6 autos, uno cubierto con pÃ©rgola en el acceso de servicio y galerÃ­a; tranquera de madera.Galera cubierta con parrilla y barra. pileta con luz y solarium. A/A en todos los dormitorios y en la cocina.Excelentes terminaciones.","Casa 759m² con Dependencias, Argentina, Capital Federal, por U$S 420.000",https://thumbs4.properati.com/5/Ok9R_9o7Aey8VDejq3OcGSRsWLU=/trim/198x0/smart/filters:strip_icc()/sistemadixon.com/get/img_properati.php%3Fc=62901002&n=0&w=800&h=600,True,True,,,,,3.0,True,False,False,False,False,False,False,False,False,False,Capital Federal,1.3862943611198906,1.9218120556728056,502.0,6.220590170099739,True,6.63200177739563,43.9834475753788,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29835701951596716,0.1955983781628041,1.0728781352777503,3.2337508227302916,3.2441789426410828,3.6260209017194334,901.5021110299938,684240.1022717652,False,False,0.6138196206354259,1.6291431006470602
96760,96760,sell,store,Villa del Parque,|Argentina|Capital Federal|Villa del Parque|,Argentina,Capital Federal,3427455.0,"-34.6145518987,-58.4790478401",-34.6145518987,-58.4790478401,315000.0,USD,5558017.5,315000.0,180.0,180.0,1750.0,1750.0,,,1100.0,http://www.properati.com.ar/1bj5b_venta_local_villa-del-parque_nazca-av-_1700_patio_inmonet_glj,"LOCAL DE 180 MTS CUBIERTOS MAS 45 DESCUBIERTOS EN PATIO TRASERO A PULMON, CON BAÑO Y GAS. PREPARADO PARA OTRO BAÑO. DEBAJO DE EDIFICIO, BAJAS EXPENSAS. ANCHO DE VIDRIERA 5 MTS. POSIBILIDAD DE MARQUESINA SOBRE EL ANCHO DEL EDIFICIO DE 8 MTS. OPCION DE ALQUILER $ 35.000 SIN LLAVE Y 1 MES DE GRACIA. VISITALO YA!!!",Local - Villa del Parque,https://thumbs4.properati.com/8/2DeBo-Bi_QLuBL7H2hGBNP26q54=/trim/198x0/smart/filters:strip_icc()/tbcn.s3-accelerate.amazonaws.com/pictures/88906433619054303718282031518656842796815718178582707132861256821523533969826.jpg,True,True,,,,,3.0,False,False,False,False,False,False,False,False,False,False,Villa del Parque,1.3862943611198906,1.9218120556728056,0.0,0.0,False,5.19295685089021,26.96680085520757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29835701951596716,0.1955983781628041,0.5893771548478006,-1.0085025601740178,1.2695012633910585,1.1812045617731628,2177.0888970308906,391876.0014655603,False,False,0.8038256969601225,1.2440507983033662
5683,5683,sell,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,Argentina,Capital Federal,6693228.0,"-34.604293,-58.4063222",-34.604293,-58.40632220000001,78000.0,USD,1376271.0,78000.0,38.0,38.0,2052.6315789473683,2052.6315789473683,,2.0,,http://www.properati.com.ar/15rgk_venta_departamento_balvanera_placard_subte-linea-b_subte-linea-a_subte-linea-h_victorino-de-la-plaza_d03,"DEPARTAMENTO DE 2 AMBIENTES, 38 M2. APTO PROFESIONAL! PISOS DE PARQUET, COMEDOR, DORMITORIO CON PLACARD, COCINA Y BAÑO COMPLETO.A METROS DE AV. PUEYRREDÓN, PRÓXIMO A SUBTE LÍNEA A Y B, MÚLTIPLES LÍNEAS DE TRANSPORTE Y COMERCIOS.La oferta de este inmueble es sólo a título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la A.F.I.P. para la obtención del Nro. de C.O.T.I. Superficies estimativas.",DEPARTAMENTO 2 AMB. APTO PROFESIONAL | AV. CORRIENTES 2800,https://thumbs4.properati.com/6/mofMgMvd6dlm4U9TLVkaBl6PWXA=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/6932/564214/files/5567237.jpg,True,True,,2.0,,2.0,2.0,False,False,False,False,False,False,False,True,False,False,Balvanera,1.0986122886681098,1.206948960812582,0.0,0.0,False,3.6375861597263857,13.232033069432955,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6296877615083525,-0.7256302791069891,-0.3022740038671719,-1.0085025601740178,-0.864800265512125,-0.7920975382360894,1971.5426453425307,74918.62052301617,False,False,1.0411296878596048,0.9604951349104637
